NHPD Property ID,HUD Property Id,Property Name,Property Address,City,State,Zip Code,Total Units,Total Active Subsidies,Property Status,Total Inconclusive Subsidies,Total Inactive Subsidies,Earliest Start Date,Latest End Date,Earliest End Date,Latitude,Longitude,County,County Code,Congressional District,CBSA Type,CBSA ?ode,Census Tract,Manager Name,Manager Type,Owner Name,Owner Type,Occupancy Rate,Average Months of Tenancy,Earliest Construction Date,Latest Construction Date,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,REAC Score 1,Last REAC Date,REAC Score 2,REAC Date 2,REAC Score 3,REAC Date 3,Fair Market Rent,Percent of ELI Households,Target Tenant Type
c7bfd55a-c968-e711-806a-005056ba3ab9,800212975,SIMPSON MID-TOWN,1001 Green St,Philadelphia,PA,19123-3319,40,1,Active,0,0,10/01/2017,09/30/2045,09/30/2045,39.96288,-75.15471,Philadelphia,42101,01,Metropolitan,37980,42101013200,SIMPSON SENIOR SERVICES,Non-Profit,SIMPSON MID-TOWN INC,Non-Profit,99,91,01/01/2003,01/01/2003,40,0,0,83b,11/30/2016,83b,11/30/2016,95a,11/21/2013,1266,85,Elderly
0008610c-ceff-e611-8115-74d435edc0c2,,SPRING GARDEN APARTMENTS,600 Perth Pl,Philadelphia,PA,19123-3441,203,1,Active,0,0,11/30/1955,,,39.962506,-75.151322,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101013100,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1999,01/01/1999,,,,,,,,,,1266,,
fb320883-cdff-e611-8115-74d435edc0c2,800018442,FRIENDS GUILD HOUSE EAST,711 Spring Garden St,Philadelphia,PA,19123-3527,91,2,Active,0,0,01/01/2008,01/01/2038,03/31/2031,39.9618,-75.15076,Philadelphia,42101,01,Metropolitan,37980,42101037600,FRIENDS GUILD REHABILATION PROGRAM INC,Non-Profit,Guild House East LP,Multiple,97,78,01/01/1963,01/01/1963,87,3,,84c*,11/24/2017,92b,10/22/2014,92b,10/22/2014,1266,92,Elderly
2008610c-ceff-e611-8115-74d435edc0c2,,WHITEHALL APARTMENTS I,4748 Cloud Ct,Philadelphia,PA,19124,253,1,Active,0,0,11/30/1959,,,40.01505,-75.07787,Philadelphia,42101,13,Metropolitan,37980,42101030000,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1959,01/01/1959,,,,,,,,,,1266,,
df0ed9a6-cdff-e611-8115-74d435edc0c2,,1872 HAWORTH ST,1872 Haworth St,Philadelphia,PA,19124-2113,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.01704,-75.07448,Philadelphia,42101,01,Metropolitan,37980,42101029900,,,DANIEL T KRADZINSKI,For Profit,,,,,,,1,,,,,,,1266,,Family
de6c8de8-cdff-e611-8115-74d435edc0c2,,PROJECT ADVANTAGE-RHD,4700 Roosevelt Blvd,Philadelphia,PA,19124-2304,12,0,Inactive,0,1,04/27/2006,04/27/2016,04/27/2016,40.02793,-75.09833,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101039000,,,RHD,,,,,,,,,,,,,,,1266,,
3710d9a6-cdff-e611-8115-74d435edc0c2,,4835 DARRAH ST,4835 Darrah St,Philadelphia,PA,19124-2701,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.01746,-75.08078,Philadelphia,42101,13,Metropolitan,37980,42101030000,,,SYLVIA AVERBACH,For Profit,,,,,,1,,,,,,,,1266,,Family
b28dbbbe-cdff-e611-8115-74d435edc0c2,,4926 & 4928 CHARLES STREET,4926 Charles St,Philadelphia,PA,19124-2816,2,0,Inconclusive,1,0,01/01/1994,01/01/2024,01/01/2024,40.01729,-75.07601,Philadelphia,42101,13,Metropolitan,37980,42101030000,,,,For Profit,,,,,,,2,,,,,,,1266,,Family
963cc9b2-cdff-e611-8115-74d435edc0c2,,1682 MEADOW ST,1682 Meadow St,Philadelphia,PA,19124-3342,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,40.01431,-75.08197,Philadelphia,42101,13,Metropolitan,37980,42101030000,,,MICHAEL C AXELROD,For Profit,,,,,,,1,,,,,,,1266,,Family
b4fc276b-cdff-e611-8115-74d435edc0c2,800018658,MEADOW HOUSE,4649 Paul St,Philadelphia,PA,19124-3352,50,0,Inconclusive,1,0,03/30/2017,03/29/2037,03/29/2037,40.01525,-75.08362,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101030000,NEWCOURTLAND ELDER SERVICES,Non-Profit,FRANKFORD SENIOR HOUSING ASSOCIATES,Non-Profit,94,101,01/01/1995,01/01/1995,50,,,64c,1/26/2017,64c,1/26/2017,84b,12/11/2014,1266,87,Elderly
0024d2ac-cdff-e611-8115-74d435edc0c2,,2036 WILMOT ST,2036 Wilmot St,Philadelphia,PA,19124-3408,1,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,40.01166,-75.07838,Philadelphia,42101,13,Metropolitan,37980,,,,SIEGAL & DROSSNER PC,For Profit,,,,,,,1,,,,,,,,,Family
1652c2b8-cdff-e611-8115-74d435edc0c2,,FRANKFORD ONE,4343 Frankford Ave,Philadelphia,PA,19124-3925,4,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,40.01176,-75.08738,Philadelphia,42101,13,Metropolitan,37980,42101029400,,,,For Profit,,,,,,,,,,,,,,1266,,
70f8a3b0-d968-e711-806a-005056ba3ab9,,OPPORTUNITIES TOWERS I/II,1717 E Hunting Park Ave,Philadelphia,PA,19124-4421,276,0,Inactive,0,1,,,,40.00791,-75.09428,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101019000,,,,,,,,,,,,,,,,,,1266,,
157d96e2-cdff-e611-8115-74d435edc0c2,,OVERINGTON HOUSE/RDA,1528 Overington St,Philadelphia,PA,19124-5002,13,0,Inactive,0,1,06/30/2001,06/30/2016,06/30/2016,40.01598,-75.08551,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101030000,,,OVERINGTON HOUSE INC,,,,,,,,,,,,,,,1266,,
9b40bec4-cdff-e611-8115-74d435edc0c2,800031027,FOULKROD APARTMENTS,1346 Foulkrod St,Philadelphia,PA,19124-5922,52,2,Active,0,0,01/01/1996,08/01/2026,01/01/2026,40.01951,-75.08592,Philadelphia,42101,13,Metropolitan Statistical Area,37980,42101030100,MBI EQUITIES CORP,,INGERMAN GROUP,For Profit,,,,,17,24,11,46c,3/29/2018,56c*,7/5/2016,56c*,7/5/2016,1266,,Family
8572ae96-d768-e711-806a-005056ba3ab9,800206428,CARL MACKLEY APARTMENTS,1401 E Bristol St,Philadelphia,PA,19124-6107,184,2,Active,0,1,01/01/1999,01/01/2029,08/31/2018,40.01216,-75.09962,Philadelphia,42101,01,Metropolitan,37980,42101019000,ALTMAN MANAGEMENT COMPANY II INC,Profit Motivated,CMH DEVELOPMENT LP DBA CARL MACKLEY APTS,Profit Motivated,97,111,,,42,92,50,94b,9/10/2014,94b,9/10/2014,90c,5/11/2011,1266,87,Family
76e5365f-cdff-e611-8115-74d435edc0c2,800018599,LEHIGH APARTMENTS,105 E Lehigh Ave,Philadelphia,PA,19125-1011,11,2,Active,0,0,03/14/1986,06/20/2034,07/01/2024,39.99089,-75.13021,Philadelphia,42101,01,Metropolitan,37980,42101017601,CO-MHAR INC,Non-Profit,CO-MHAR INC,Non-profit,98,120,01/01/1982,01/01/1982,2,8,,80c,2/23/2018,33c,12/28/2016,33c,12/28/2016,1266,100,Disabled
d66c8de8-cdff-e611-8115-74d435edc0c2,,VISITATION TRANSITIONAL HOUSING,2638 Kensington Ave,Philadelphia,PA,19125-1139,18,1,Active,0,0,04/27/2006,04/27/2026,04/27/2026,39.9896,-75.12632,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101016300,,,VISITATION,,,,,,,,,,,,,,,1266,,
d5864276-d568-e711-806a-005056ba3ab9,,ST FRANCIS VILLA,2442 Emerald St,Philadelphia,PA,19125-1229,40,1,Active,0,0,,,,39.98495,-75.129085,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101016100,PHILADELPHIA HOUSING AUTHORITY,Public Entity,PHILADELPHIA HOUSING AUTHORITY,Public Entity,,,,,,,,,,,,,,1266,,
928dbbbe-cdff-e611-8115-74d435edc0c2,,2033 E HAZZARD ST,2033 E Hazzard St,Philadelphia,PA,19125-1307,1,0,Inconclusive,1,0,01/01/1994,01/01/2024,01/01/2024,39.98609,-75.12561,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
1f0fd9a6-cdff-e611-8115-74d435edc0c2,,2143 E HAROLD ST,2143 E Harold St,Philadelphia,PA,19125-1413,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.98416,-75.12254,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,,1,,,,,,,,1266,,Family
270fd9a6-cdff-e611-8115-74d435edc0c2,,2147 E HAROLD ST,2147 E Harold St,Philadelphia,PA,19125-1413,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.98416,-75.12254,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,,1,,,,,,,,1266,,Family
063dc9b2-cdff-e611-8115-74d435edc0c2,,2145 E HAROLD ST,2145 E Harold St,Philadelphia,PA,19125-1413,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.98416,-75.12254,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,,1,,,,,,,,1266,,Family
98d8a5d6-cdff-e611-8115-74d435edc0c2,,CORAL ST ARTS HOUSE,2446 Coral St,Philadelphia,PA,19125-1639,27,1,Active,0,1,01/01/2005,01/01/2035,01/01/2035,39.98421,-75.12795,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,NEW KENSINGTON COMMUNITY DEV CORP,Non-Profit,,,,,7,20,,,,,,,,1266,,Family
770fd9a6-cdff-e611-8115-74d435edc0c2,,2538 AMBER ST,2538 Amber St,Philadelphia,PA,19125-1703,3,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.98457,-75.12494,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,,3,,,,,,,,1266,,Family
f70ed9a6-cdff-e611-8115-74d435edc0c2,,2059-61 E SERGEANT ST,2059 E Sergeant St,Philadelphia,PA,19125-1720,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.98464,-75.12527,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,JOSEPH W LESSER REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
2e3dc9b2-cdff-e611-8115-74d435edc0c2,,2540 AMBER ST,2540 Amber St,Philadelphia,PA,19125-1739,13,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.9846,-75.12489,Philadelphia,42101,01,Metropolitan,37980,42101016100,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,,,,,,,,,,1266,,
87c12e65-cdff-e611-8115-74d435edc0c2,800018316,CO-MHAR SIRCL,2201 E York St,Philadelphia,PA,19125-2117,8,2,Active,0,0,03/31/1987,06/30/2034,02/01/2024,39.98034,-75.12654,Philadelphia,42101,01,Metropolitan,37980,42101016000,CO-MHAR INC,Non-Profit,CO-MHAR INC,Non-profit,,,01/01/1982,01/01/1982,7,1,,78c,12/5/2017,62c,11/29/2016,62c,11/29/2016,1266,,Disabled
7f0fd9a6-cdff-e611-8115-74d435edc0c2,,2542 SEPVIVA ST,2542 Sepviva St,Philadelphia,PA,19125-2227,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.98254,-75.12302,Philadelphia,42101,01,Metropolitan,37980,42101016000,,,JOSEPH W LESSER REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
5d9d7df4-cdff-e611-8115-74d435edc0c2,800215214,NEUMANN SENIOR HOUSING,1741 Frankford Ave,Philadelphia,PA,19125-2445,69,4,Active,0,0,12/31/2005,01/31/2046,01/21/2019,39.97537,-75.13253,Philadelphia,42101,01,Metropolitan,37980,42101015800,PRESBYHOMES & SERVICES,Multiple,NCC/NEUMANN SENIOR HOUSING CORP,Multiple,98,71,01/01/2004,01/01/2005,69,0,0,79b,1/11/2017,79b,1/11/2017,72b,11/3/2015,1266,77,Elderly
5f0fd9a6-cdff-e611-8115-74d435edc0c2,,2369 E CUMBERLAND ST,2369 E Cumberland St,Philadelphia,PA,19125-3126,3,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.97995,-75.12258,Philadelphia,42101,01,Metropolitan,37980,42101016000,,,,For Profit,,,,,,,,,,,,,,1266,,
dbbfd55a-c968-e711-806a-005056ba3ab9,800219708,CREASE DYRE SUPPORTED INDEPENDENT LIVING,1327 Crease St,Philadelphia,PA,19125-3201,11,1,Active,0,0,06/01/2017,05/31/2045,05/31/2045,39.97145,-75.13338,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101015800,COLUMBUS PROPERTY MANAGEMENT DEVELOPMENT INC,Non-Profit,CREASE-DYRE HOUSING DEV CORP,Non-Profit,,,01/01/2003,01/01/2003,11,0,0,81b*,9/17/2015,81b*,9/17/2015,79b,12/18/2013,1266,,Disabled
323cc9b2-cdff-e611-8115-74d435edc0c2,,1050 E MONTGOMERY AVE,1050 E Montgomery Ave,Philadelphia,PA,19125-3446,25,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.96991,-75.12677,Philadelphia,42101,01,Metropolitan,37980,42101014300,,,NATIONAL PARTNERSHIP INVESTMENT CORP (NAPICO),For Profit,,,,,12,5,8,,,,,,,1266,,Elderly or disabled
f28ebbbe-cdff-e611-8115-74d435edc0c2,,6907 N BROAD ST,6907 N Broad St,Philadelphia,PA,19126-1702,4,0,Inconclusive,1,0,01/01/1994,01/01/2024,01/01/2024,40.05848,-75.14004,Philadelphia,42101,02,Metropolitan,37980,42101026800,,,,For Profit,,,,,,2,,,,,,,,1266,,Family
bf10d9a6-cdff-e611-8115-74d435edc0c2,,6607 N 18TH ST,6607 N 18th St,Philadelphia,PA,19126-2618,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.05503,-75.1475,Philadelphia,42101,02,Metropolitan,37980,42101026700,,,JOSEPH W LESSER REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
33360883-cdff-e611-8115-74d435edc0c2,800018453,GERMANTOWN INTERFAITH,1420 W Chelten Ave,Philadelphia,PA,19126-3517,96,1,Active,0,0,01/01/2015,12/31/2034,12/31/2034,40.050364,-75.142631,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101027700,Philadelphia Presbytery Homes Inc,Non-Profit,GERMANTOWN INTERFAITH HOUSE INC,Non-Profit,97,106,01/01/1988,01/01/1988,95,,,57c,7/5/2016,57c,7/5/2016,95b,1/23/2013,1266,89,Elderly
8a23d2ac-cdff-e611-8115-74d435edc0c2,,QUEENS COURT APARTMENTS,6515 N Broad St,Philadelphia,PA,19126-3617,32,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.05273,-75.14125,Philadelphia,42101,02,Metropolitan,37980,42101026800,,,CJ BETTERS REAL ESTATE,For Profit,,,,,10,22,,,,,,,,1266,,Family
a82f3b30-ceff-e611-8115-74d435edc0c2,800235812,THE FAIRTHORNE,6761 Ridge Ave,Philadelphia,PA,19128-2464,40,1,Active,1,0,01/01/2014,09/30/2018,09/30/2018,40.041592,-75.224944,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101021700,MULTIFAMILY MANAGEMENT OF PHILADELPHIA LLC,Limited Dividend,FSH LP,Profit Motivated,99,24,,,40,0,0,,,,,,,1266,55,Elderly
5352f94f-d868-e711-806a-005056ba3ab9,800211729,PENSDALE APARTMENTS,4200 Mitchell St,Philadelphia,PA,19128-3870,65,3,Active,0,1,08/31/2004,05/31/2044,04/28/2030,40.02763,-75.21234,Philadelphia,42101,02,Metropolitan,37980,42101021000,PHILADELPHIA PRESBYTERY HOMES INC,Non-Profit,PENSDALE HOUSING INC,Non-Profit,99,86,01/01/2002,01/01/2002,65,3,0,94b,1/4/2017,94b,1/4/2017,95a,12/11/2013,1266,59,Elderly
1008610c-ceff-e611-8115-74d435edc0c2,,ABBOTTSFORD HOMES,3239 McMichael St,Philadelphia,PA,19129,262,1,Active,0,0,10/31/1953,,,40.01173,-75.18067,Philadelphia,42101,02,Metropolitan,37980,42101017000,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1953,01/01/1953,,,,,,,,,,1266,,
b8d6a5d6-cdff-e611-8115-74d435edc0c2,,SCHUYLKILL FALLS,4409 RIDGE AVE,PHILADELPHIA,PA,19129,135,1,Active,0,0,01/01/2003,01/01/2033,01/01/2033,40.010646,-75.197952,Philadelphia,42101,02,Metropolitan,37964,42101020700,,,PENNROSE PROPERTIES,For Profit,,,,,40,50,45,,,,,,,1266,,Family
b70dd9a6-cdff-e611-8115-74d435edc0c2,,ROBERTS HOUSE,2661 Roberts Ave,Philadelphia,PA,19129-1207,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.01484,-75.17111,Philadelphia,42101,02,Metropolitan,37980,42101020500,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,1266,,
2d9d7df4-cdff-e611-8115-74d435edc0c2,,SCHUYLKILL FALLS I,4349 Ridge Ave,Philadelphia,PA,19129-1771,135,1,Active,0,0,02/29/2004,,,40.0102,-75.19704,Philadelphia,42101,02,Metropolitan,37980,42101020700,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/2002,01/01/2004,,,,,,,,,,1266,,
ee6c8de8-cdff-e611-8115-74d435edc0c2,,SCHUYLKILL FALLS RENTAL CONSTRUCTION,3401 Capital View Dr,Philadelphia,PA,19129-1775,77,1,Active,0,0,08/15/2006,08/15/2026,08/15/2026,40.011994,-75.195332,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101020700,,,PHILADELPHIA HOUSING AUTHORITY,,,,,,,,,,,,,,,1266,,
d0cddd68-3f90-e811-b0ec-005056ba3ab9,,FAIRMOUNT GARDENS,1415 FAIRMOUNT AVES,PHILADELPHIA,PA,19130,55,0,Inconclusive,1,0,01/01/2013,,,39.967247,-75.161407,,42101,,,37964,42101013300,,,PROJECT HOME,,,,,,55,0,0,,,,,,,1266,,Mixed
71db9ddc-cdff-e611-8115-74d435edc0c2,,FREEDOM VILLAGE,1620 POPLAR ST,PHILADELPHIA,PA,19130,16,1,Active,0,0,01/01/2007,01/01/2037,01/01/2037,39.9705,-75.163337,Philadelphia,42101,01,Metropolitan,37964,42101013300,,,TREVORS CAMPAIGN,Non-Profit,,,,,,12,4,,,,,,,1266,,Family
c808610c-ceff-e611-8115-74d435edc0c2,,SPRING GARDEN SCATTERED SITE PHASE II,1619 Wallace St,Philadelphia,PA,19130,32,1,Active,0,0,12/30/2009,,,39.96586,-75.16507,Philadelphia,42101,02,Metropolitan,37980,42101013300,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/2009,01/01/2009,,,,,,,,,,1266,,
6131414e-ceff-e611-8115-74d435edc0c2,,FRANCISVILLE PROJECTS,1510 Poplar St,Philadelphia,PA,19130,44,1,Active,1,0,01/01/1990,12/07/2032,01/01/2020,39.97035,-75.16239,Philadelphia,42101,,,,42101013300,,,FRANCISVILLE SENIORS LP,,,,,,0,13,7,,,,,,,1266,,
5d3e442a-ceff-e611-8115-74d435edc0c2,,PHILADELPHIA SCATTERED SITES,2298 Olive St,Philadelphia,PA,19130,6,0,Inconclusive,1,0,01/01/1994,01/01/2024,01/01/2024,39.96731,-75.17224,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101013402,,,,For Profit,,,,,,,6,,,,,,,1266,,Family
3132414e-ceff-e611-8115-74d435edc0c2,,SPRING GARDEN COMMUNITY REVITILIZATION,602 N 17th St,Philadelphia,PA,19130,57,1,Active,0,0,06/30/2010,06/30/2020,06/30/2020,39.96541,-75.166,Philadelphia,42101,,,,42101013402,,,SPRING GARDEN LP,,,,,,,,,,,,,,,1266,,
d17c96e2-cdff-e611-8115-74d435edc0c2,,CALCUTTA HOUSE,1607 W GIRARD AVE,PHILADELPHIA,PA,19130,6,0,Inactive,0,1,08/01/1999,08/01/2014,08/01/2014,39.972047,-75.162791,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,CALCUTTA HOUSE,,,,,,,,,,,,,,,1266,,
ea3dc9b2-cdff-e611-8115-74d435edc0c2,,929 N 29TH ST,929 N 29th St,Philadelphia,PA,19130-1108,9,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.97395,-75.1833,Philadelphia,42101,02,Metropolitan,37980,42101013700,,,NATIONAL PARTNERSHIP INVESTMENT CORP (NAPICO),For Profit,,,,,3,6,,,,,,,,1266,,Elderly or disabled
32a7e1a0-cdff-e611-8115-74d435edc0c2,,1818 POPLAR ST,1818 Poplar St,Philadelphia,PA,19130-1522,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.97098,-75.16717,Philadelphia,42101,01,Metropolitan,37980,42101013500,,,,For Profit,,,,,,,,,,,,,,1266,,
7251c2b8-cdff-e611-8115-74d435edc0c2,,1728 W GIRARD AVE,1728 W Girard Ave,Philadelphia,PA,19130-1547,4,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,39.97198,-75.16544,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,ELAYNE RUTBERG,For Profit,,,,,1,1,2,,,,,,,1266,,Family
f823d2ac-cdff-e611-8115-74d435edc0c2,,1724 W GIRARD AVE,1724 W Girard Ave,Philadelphia,PA,19130-1551,5,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,39.97196,-75.1653,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,ELAYNE RUTBERG,For Profit,,,,,1,3,1,,,,,,,1266,,Family
9e3cc9b2-cdff-e611-8115-74d435edc0c2,,1708 W GIRARD AVE,1708 W Girard Ave,Philadelphia,PA,19130-1553,4,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.97189,-75.16475,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,ELAYNE RUTBERG,For Profit,,,,,1,2,1,,,,,,,1266,,Family
ae3cc9b2-cdff-e611-8115-74d435edc0c2,,1720 W GIRARD AVE,1720 W Girard Ave,Philadelphia,PA,19130-1554,4,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.97194,-75.16516,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,ELAYNE RUTBERG,For Profit,,,,,1,2,1,,,,,,,1266,,Family
a63cc9b2-cdff-e611-8115-74d435edc0c2,,1718 W GIRARD AVE,1718 W Girard Ave,Philadelphia,PA,19130-1555,4,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.97193,-75.16509,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,ELAYNE RUTBERG,For Profit,,,,,1,2,1,,,,,,,1266,,Family
970ed9a6-cdff-e611-8115-74d435edc0c2,,1425 W GIRARD AVE,1425 W Girard Ave,Philadelphia,PA,19130-1625,6,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.97168,-75.16045,Philadelphia,42101,01,Metropolitan,37980,42101014000,,,OWEN M & IRMA L SALTER,For Profit,,,,,3,3,,,,,,,,1266,,Family
d57d96e2-cdff-e611-8115-74d435edc0c2,,FRANCISVILLE VILLAGE,1710 Edwin Walk,Philadelphia,PA,19130-2110,42,2,Active,0,1,01/01/2002,01/01/2032,10/13/2029,39.97015,-75.16639,Philadelphia,42101,01,Metropolitan,37980,42101013500,,,FRANCISVILLE SENIORS LP,,,,,,23,5,6,,,,,,,1266,,Family
d622d2ac-cdff-e611-8115-74d435edc0c2,,EMPIRE APARTMENTS,718 N 15th St,Philadelphia,PA,19130-2900,6,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.96781,-75.16215,Philadelphia,42101,01,Metropolitan,37980,42101013300,,,DENIS H MARTIN,For Profit,,,,,,6,,,,,,,,1266,,Family
5854c2b8-cdff-e611-8115-74d435edc0c2,,TURNING POINT,1523 Fairmount Ave,Philadelphia,PA,19130-2909,6,1,Active,0,1,01/01/1993,01/01/2023,01/01/2023,39.96735,-75.16321,Philadelphia,42101,01,Metropolitan,37980,42101013300,,,PROJECT HOME,Non-Profit,,,,,6,,,,,,,,,1266,,
f33fbec4-cdff-e611-8115-74d435edc0c2,,1515 FAIRMOUNT SRO RESIDENCE,1515 Fairmount Ave,Philadelphia,PA,19130-2936,48,1,Active,0,0,01/01/1996,01/01/2026,01/01/2026,39.96733,-75.16273,Philadelphia,42101,01,Metropolitan,37980,42101013300,,,PROJECT HOME,Non-Profit,,,,,,,,,,,,,,1266,,
f70177fa-cdff-e611-8115-74d435edc0c2,,SPRING GARDEN COMM REVTLZTN II,601 N 17th St,Philadelphia,PA,19130-3316,58,1,Active,0,0,01/01/2009,01/01/2039,01/01/2039,39.96514,-75.16559,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101013300,,,THE MICHAELS ORGANIZATION,Non-Profit,,,,,12,26,20,,,,,,,1266,,Mixed
863cc9b2-cdff-e611-8115-74d435edc0c2,,1608 WALLACE ST,1608 Wallace St,Philadelphia,PA,19130-3349,5,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.96541,-75.1646,Philadelphia,42101,02,Metropolitan,37980,42101013300,,,NATIONAL PARTNERSHIP INVESTMENT CORP (NAPICO),For Profit,,,,,5,,,,,,,,,1266,,Elderly or disabled
763cc9b2-cdff-e611-8115-74d435edc0c2,,1604 WALLACE ST,1604 Wallace St,Philadelphia,PA,19130-3377,6,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.96539,-75.16442,Philadelphia,42101,02,Metropolitan,37980,42101013300,,,NATIONAL PARTNERSHIP INVESTMENT CORP (NAPICO),For Profit,,,,,6,,,,,,,,,1266,,Elderly or disabled
7e3cc9b2-cdff-e611-8115-74d435edc0c2,,1606 WALLACE ST,1606 Wallace St,Philadelphia,PA,19130-3378,6,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.9654,-75.16451,Philadelphia,42101,02,Metropolitan,37980,42101013300,,,NATIONAL PARTNERSHIP INVESTMENT CORP (NAPICO),For Profit,,,,,6,,,,,,,,,1266,,Elderly or disabled
85296eac-d068-e711-806a-005056ba3ab9,800018643,MAPLE MOUNT VERNON APARTMENTS,1702 Mount Vernon St,Philadelphia,PA,19130-3386,43,1,Active,0,1,09/01/1981,12/22/2036,12/22/2036,39.9649,-75.16603,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101013402,INGERMAN MANAGEMENT COMPANY,Profit Motivated,MMV ASSOCIATES LIMITED PARTNERSHIP,Profit Motivated,98,128,01/01/1969,01/01/1969,15,27,0,95b,8/14/2014,95b,8/14/2014,92c,6/1/2011,1266,81,Family
259d7df4-cdff-e611-8115-74d435edc0c2,,SPRING GARDEN MIXED-FINANCE,1901 Spring Garden St,Philadelphia,PA,19130-3819,97,1,Active,0,0,05/31/2001,,,39.96358,-75.16937,Philadelphia,42101,02,Metropolitan,37980,42101013402,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,,,,,,,,,,,,1266,,
